MER41-int	MER50-int	89.180	1414	118	16	4162	5549	4689	6093	0.0	1843
MER41-int	MER50-int	86.425	663	83	5	3102	3760	4037	4696	0.0	782
MER41-int	PABL_A-int	90.875	1315	86	15	4092	5399	3278	4565	0.0	1801
MER41-int	PABL_A-int	83.512	746	65	14	3014	3757	2606	3295	0.0	783
MER41-int	PABL_A-int	88.341	223	16	6	2930	3151	2186	2399	3.07e-72	269
MER41-int	PABL_A-int	73.118	186	24	4	1958	2117	510	695	4.27e-26	117
MER41-int	LTR19-int	88.754	1316	107	18	4092	5399	3190	4472	0.0	1665
MER41-int	LTR19-int	81.015	611	68	9	3148	3757	2644	3207	1.07e-166	584
MER41-int	LTR19-int	80.503	318	49	7	1985	2302	1416	1720	2.07e-74	278
MER41-int	MER61-int	82.669	1656	207	39	3896	5522	2226	3830	0.0	1610
MER41-int	MER61-int	76.204	1038	161	23	2615	3643	1276	2236	0.0	768
MER41-int	MER61-int	79.061	554	76	11	1602	2153	698	1213	1.81e-138	489
MER41-int	MER61-int	83.333	102	14	1	1110	1211	500	598	7.72e-23	106
MER41-int	MER61-int	92.308	65	5	0	2223	2287	1213	1277	4.00e-20	96.9
MER41-int	LTR49-int	76.489	1965	248	51	3613	5399	3712	5640	0.0	1437
MER41-int	LTR49-int	71.963	428	61	11	1626	2015	1253	1659	5.19e-63	239
MER41-int	LTR49-int	68.627	306	28	7	1015	1258	57	356	2.07e-36	150
MER41-int	LTR49-int	82.787	122	17	3	1361	1482	355	472	4.27e-26	117
MER41-int	LTR49-int	69.767	172	22	7	2897	3045	3057	3221	1.31e-13	76.1
MER41-int	LOR1-int	76.707	1919	268	44	3575	5354	4130	6008	0.0	1419
MER41-int	LTR25-int	78.372	1646	264	38	3896	5522	5163	6735	0.0	1294
MER41-int	LTR25-int	76.515	1205	184	29	2615	3813	4065	5176	0.0	878
MER41-int	LTR25-int	81.848	303	46	5	1985	2287	3773	4066	3.27e-78	289
MER41-int	MER83B-int	78.533	1295	148	18	2772	3960	2278	3548	0.0	1133
MER41-int	MER83B-int	79.670	546	87	11	1477	2007	1651	2187	2.06e-131	466
MER41-int	LTR39-int	70.333	2100	362	53	3427	5334	5346	7376	0.0	982
MER41-int	MER51-int	76.047	1265	226	32	3133	4339	4287	5532	0.0	924
MER41-int	MER51-int	83.378	373	46	8	2788	3151	3596	3961	1.07e-109	395
MER41-int	MER51-int	79.494	356	48	6	986	1328	3133	3476	3.06e-91	334
MER41-int	MER51-int	80.460	87	17	0	4725	4811	3040	3126	7.23e-17	86.9
MER41-int	PRIMA41-int	92.822	404	27	2	5543	5946	7355	7756	2.06e-169	592
MER41-int	PRIMA41-int	89.691	388	34	3	1	382	1	388	1.58e-145	513
MER41-int	PRIMA41-int	80.000	125	25	0	5411	5535	6192	6316	5.20e-25	113
MER41-int	PRIMA41-int	86.765	68	9	0	224	291	133	200	8.81e-16	83.3
MER41-int	MER31-int	68.049	1471	265	51	4106	5401	2901	4341	8.20e-143	504
MER41-int	MER57A-int	73.082	795	125	23	3614	4334	2561	3340	4.54e-127	452
MER41-int	MER34B-int	66.704	895	169	30	4534	5342	3699	4550	8.23e-67	252
MER41-int	MER92-int	68.000	775	142	28	4655	5343	3467	4221	8.23e-67	251
MER41-int	MER4B-int	79.426	209	33	4	5168	5370	5468	5672	5.20e-44	176
MER41-int	MER4B-int	75.000	252	31	7	4642	4891	5229	5450	2.21e-42	170
MER41-int	MER4B-int	74.167	120	21	3	2812	2931	2700	2809	1.31e-13	75.2
MER41-int	MER101-int	76.549	226	46	2	4106	4328	3603	3824	7.71e-42	169
MER41-int	MER101-int	73.529	306	58	10	4593	4892	3988	4276	2.69e-41	168
MER41-int	MER65-int	72.334	347	72	11	4568	4892	2980	3324	9.39e-41	166
MER41-int	MER34-int	69.825	285	50	7	1223	1475	342	622	6.76e-30	130
MER41-int	LTR37-int	69.444	252	60	6	4657	4892	3251	3501	1.15e-20	98.7
MER41-int	MER66-int	82.258	62	9	1	5858	5917	6588	6649	2.88e-09	60.8
MER41A	MER41A	100.000	554	0	0	1	554	1	554	0.0	996
MER41A	MER41B	83.465	635	23	3	1	554	1	634	0.0	737
MER41A	MER41C	92.810	153	11	0	402	554	369	521	8.46e-61	229
MER41A	MER41C	86.139	101	12	2	1	101	1	99	4.69e-26	113
MER41A	MER41D	85.047	107	12	3	441	545	442	546	4.69e-26	113
MER41A	MER66D	91.176	68	5	1	246	312	127	194	4.39e-20	93.3
MER41A	MER66C	91.525	59	4	1	246	303	155	213	7.94e-17	82.4
MER41B	MER41B	100.000	634	0	0	1	634	1	634	0.0	1133
MER41B	MER41A	83.465	635	23	3	1	634	1	554	0.0	737
MER41B	MER41C	90.196	153	15	0	482	634	369	521	2.61e-55	210
MER41B	MER41C	89.000	100	10	1	1	100	1	99	2.45e-30	128
MER41B	MER66D	68.170	377	52	11	256	598	105	447	1.76e-38	154
MER41B	MER41D	83.051	118	14	4	521	634	442	557	1.88e-25	111
MER41B	MER66C	86.842	76	4	2	266	340	143	213	6.15e-19	90.6
MER41C	MER41C	100.000	521	0	0	1	521	1	521	0.0	937
MER41C	MER41A	92.810	153	11	0	369	521	402	554	7.94e-61	229
MER41C	MER41A	86.139	101	12	2	1	99	1	101	4.40e-26	113
MER41C	MER41B	90.196	153	15	0	369	521	482	634	2.13e-55	210
MER41C	MER41B	89.000	100	10	1	1	99	1	100	2.00e-30	128
MER41C	MER41D	76.271	177	17	6	339	512	392	546	2.00e-30	127
MER41D	MER41D	100.000	557	0	0	1	557	1	557	0.0	991
MER41D	MER41C	76.271	177	17	6	392	546	339	512	2.14e-30	127
MER41D	MER41A	85.047	107	12	3	442	546	441	545	4.71e-26	113
MER41D	MER41B	83.051	118	14	4	442	557	521	634	1.65e-25	111
MER41E	MER41E	100.000	595	0	0	1	595	1	595	0.0	1074
MER41E	MER41G	76.461	599	112	14	13	588	286	878	1.11e-116	415
MER41G	MER41G	100.000	885	0	0	1	885	1	885	0.0	1581
MER41G	MER41E	76.461	599	112	14	286	878	13	588	1.66e-116	415
MER48	MER48	100.000	407	0	0	1	407	1	407	0.0	726
MER49	MER49	100.000	923	0	0	1	923	1	923	0.0	1660
MER49	MER4D0	85.772	246	24	8	1	241	1	240	2.42e-70	260
MER49	MER4D	84.898	245	27	7	1	241	1	239	3.59e-68	254
MER49	MER72	74.661	442	97	13	491	923	287	722	4.37e-67	250
MER49	MER72	93.617	141	8	1	5	144	5	145	1.10e-55	213
MER49	MER72	92.857	42	3	0	136	177	242	283	1.26e-10	63.5
MER49	MER4D1	82.591	247	31	9	1	241	1	241	1.74e-59	224
MER49	MER72B	81.545	233	40	3	693	923	532	763	2.59e-57	218
MER49	MER72B	88.732	142	12	3	5	142	5	146	7.92e-45	177
MER49	LTR59	87.143	140	18	0	5	144	5	144	7.92e-45	176
MER49	LOR1-int	88.235	68	8	0	4	71	7100	7167	3.16e-18	87.8
MER50-int	MER50-int	100.000	7205	0	0	1	7205	1	7205	0.0	12607
MER50-int	MER50-int	85.507	69	9	1	1566	1634	1447	1514	4.54e-14	77.0
MER50-int	MER50-int	85.507	69	9	1	1447	1514	1566	1634	4.54e-14	77.0
MER50-int	PABL_A-int	79.248	2260	298	45	3758	5943	2403	4565	0.0	1949
MER50-int	MER41-int	89.180	1414	118	16	4689	6093	4162	5549	0.0	1843
MER50-int	MER41-int	86.425	663	83	5	4037	4696	3102	3760	0.0	782
MER50-int	LTR19-int	76.133	2250	337	43	3766	5943	2351	4472	0.0	1654
MER50-int	MER4-int	83.586	1255	150	20	4694	5919	4845	6072	0.0	1352
MER50-int	MER4-int	82.171	129	22	1	3783	3911	3149	3276	6.73e-31	133
MER50-int	MER61-int	82.817	1292	173	27	4784	6066	2579	3830	0.0	1279
MER50-int	MER61-int	87.500	56	7	0	6090	6145	3937	3992	1.93e-12	72.5
MER50-int	MER61-int	85.455	55	8	0	6849	6903	4976	5030	2.87e-10	64.4
MER50-int	MER61-int	81.481	54	10	0	3317	3370	3823	3876	5.18e-07	53.6
MER50-int	LTR25-int	77.735	1298	207	27	4784	6072	5517	6741	0.0	1018
MER50-int	LTR25-int	86.316	95	11	2	6088	6181	6841	6934	2.68e-23	107
MER50-int	LTR25-int	89.189	37	4	0	3317	3353	6728	6764	6.31e-06	50.0
MER50-int	LTR49-int	74.872	1369	206	31	4691	5943	4294	5640	0.0	921
MER50-int	LTR49-int	70.199	151	39	3	4547	4696	3712	3857	6.74e-12	70.7
MER50-int	LOR1-int	72.910	1292	234	30	4691	5898	4749	6008	0.0	743
MER50-int	LOR1-int	81.657	169	24	4	3738	3903	1876	2040	1.39e-39	161
MER50-int	MER57-int	81.806	742	100	12	3978	4696	3700	4429	0.0	719
MER50-int	MER51-int	73.050	987	198	23	3754	4696	3962	4924	5.86e-171	598
MER50-int	LTR39-int	73.145	849	159	22	5066	5878	6561	7376	3.96e-135	479
MER50-int	MER83B-int	80.000	480	88	7	2824	3297	1004	1481	9.32e-118	421
MER50-int	MER83B-int	70.000	790	152	14	3987	4696	2530	3314	2.85e-105	379
MER50-int	MER83B-int	79.348	368	52	6	3391	3736	3711	4076	5.51e-89	325
MER50-int	MER83B-int	82.906	234	29	5	3723	3954	4126	4350	7.67e-62	235
MER50-int	MER83B-int	84.615	104	13	3	3299	3400	3548	3650	2.68e-23	107
MER50-int	MER83A-int	76.267	375	84	5	2826	3197	983	1355	2.50e-74	278
MER50-int	MER4B-int	79.079	239	37	6	3723	3958	2029	2257	1.93e-50	198
MER50-int	MER4B-int	79.325	237	39	7	5707	5939	5467	5697	1.22e-46	186
MER50-int	MER34B-int	64.498	876	177	32	5066	5861	3699	4520	3.26e-41	167
MER50-int	MER101-int	76.303	211	35	7	3740	3937	2250	2458	1.07e-34	146
MER50-int	PRIMA41-int	79.032	124	26	0	5955	6078	6192	6315	2.68e-23	107
MER50-int	MER84-int	75.362	69	17	0	3511	3579	3198	3266	6.31e-06	50.9
MER50-int	MER52-int	83.721	43	7	0	6861	6903	6871	6913	7.69e-05	47.3
MER50	MER50	100.000	734	0	0	1	734	1	734	0.0	1297
MER50	MER50C	72.064	562	106	15	79	619	151	682	6.26e-83	302
MER50	MER50B	73.111	450	67	12	312	734	275	697	8.70e-75	276
MER50B	MER50B	100.000	697	0	0	1	697	1	697	0.0	1228
MER50B	MER50	73.111	450	67	12	275	697	312	734	8.25e-75	276
MER51-int	MER51-int	100.000	7816	0	0	1	7816	1	7816	0.0	13235
MER51-int	MER57-int	81.542	1712	255	27	4304	6002	3823	5486	0.0	1721
MER51-int	MER57-int	82.725	1424	183	13	6105	7487	5920	7321	0.0	1538
MER51-int	MER57-int	80.547	329	49	4	3150	3476	1625	1940	7.29e-88	323
MER51-int	MER57-int	77.454	377	51	10	3592	3961	3477	3826	1.61e-83	308
MER51-int	MER57A-int	80.519	1427	199	24	6109	7487	4575	5970	0.0	1352
MER51-int	MER57A-int	75.156	1280	229	27	4776	6002	2561	3804	0.0	907
MER51-int	LOR1-int	78.947	1368	185	27	938	2235	532	1866	0.0	1207
MER51-int	LOR1-int	77.823	735	120	11	2224	2946	2103	2806	0.0	645
MER51-int	LOR1-int	68.138	838	179	21	4739	5530	4130	4925	1.15e-91	335
MER51-int	LOR1-int	83.007	153	17	4	3966	4114	1896	2043	9.50e-36	150
MER51-int	LOR1-int	89.583	48	5	0	1040	1087	471	518	3.11e-10	65.3
MER51-int	PABL_A-int	79.023	1187	164	24	3743	4921	2186	3295	0.0	1040
MER51-int	MER41-int	76.047	1265	226	32	4287	5532	3133	4339	0.0	924
MER51-int	MER41-int	83.378	373	46	8	3596	3961	2788	3151	1.41e-109	395
MER51-int	MER41-int	79.494	356	48	6	3133	3476	986	1328	4.03e-91	334
MER51-int	MER50-int	73.050	987	198	23	3962	4924	3754	4696	6.36e-171	598
MER51-int	LTR19-int	72.908	956	154	21	3973	4921	2350	3207	9.45e-169	590
MER51-int	LTR57-int	71.069	795	136	23	1192	1931	841	1596	2.71e-112	404
MER51-int	LTR57-int	89.286	84	8	1	1087	1170	673	755	2.91e-23	108
MER51-int	LTR25-int	73.258	617	125	13	4359	4973	4594	5172	5.98e-108	389
MER51-int	LTR25-int	73.378	447	97	11	5092	5538	5184	5608	5.25e-77	287
MER51-int	MER61-int	74.841	473	87	14	5067	5537	2227	2669	1.15e-91	334
MER51-int	MER61-int	71.949	467	89	14	4346	4807	1807	2236	4.03e-72	269
MER51-int	MER61-int	79.381	97	17	2	3280	3376	512	605	7.81e-18	90.6
MER51-int	MER83B-int	65.948	928	184	21	4306	5128	2641	3541	7.29e-88	323
MER51-int	MER83B-int	75.718	383	66	11	3589	3961	2277	2642	4.03e-72	270
MER51-int	MER83B-int	84.103	195	28	3	3962	4155	4157	4349	1.72e-51	202
MER51-int	LTR49-int	67.182	1100	223	49	4777	5803	3712	4746	1.61e-83	308
MER51-int	LTR49-int	81.609	87	14	1	3042	3126	4919	5005	2.73e-17	88.7
MER51-int	MER65-int	65.106	662	134	22	1302	1907	1873	2493	1.08e-47	188
MER51-int	MER65-int	89.286	84	8	1	1087	1170	1541	1623	2.39e-24	112
MER51-int	MER66-int	78.283	198	39	4	3959	4154	3813	4008	6.40e-38	156
MER51-int	MER4-int	65.753	511	141	14	5028	5530	4534	5018	9.50e-36	149
MER51-int	MER4-int	82.119	151	21	3	3992	4139	3150	3297	3.32e-35	147
MER51-int	MER101-int	77.665	197	37	4	3962	4152	2264	2459	3.32e-35	148
MER51-int	MER4B-int	81.879	149	24	3	3966	4112	2064	2211	6.00e-32	137
MER51-int	LTR54B	81.818	99	16	2	7329	7427	3	99	2.24e-18	91.5
MER51-int	LTR39-int	88.889	54	6	0	5646	5699	6409	6462	2.10e-12	71.6
MER51-int	LTR39-int	78.947	76	16	0	3051	3126	6762	6837	7.31e-12	69.8
MER51A	MER51A	100.000	634	0	0	1	634	1	634	0.0	1144
MER51A	MER51A	80.800	125	4	1	268	372	177	301	2.01e-31	132
MER51A	MER51A	80.800	125	4	1	177	301	268	372	2.01e-31	132
MER51A	MER51B	95.951	247	8	2	389	634	132	377	1.11e-110	395
MER51A	MER51B	94.231	52	3	0	1	52	1	52	3.19e-16	81.5
MER51A	MER51C	81.308	214	28	5	415	618	398	609	1.65e-51	198
MER51A	MER51C	76.571	175	36	4	16	187	127	299	3.63e-28	120
MER51A	MER51E	75.706	177	15	2	469	618	307	482	9.13e-36	145
MER51B	MER51B	100.000	377	0	0	1	377	1	377	0.0	677
MER51B	MER51A	95.951	247	8	2	132	377	389	634	6.43e-111	395
MER51B	MER51A	94.231	52	3	0	1	52	1	52	1.85e-16	81.5
MER51B	MER51C	78.505	214	34	5	158	361	398	609	1.33e-43	170
MER51B	MER51E	74.444	180	17	3	209	361	305	482	3.34e-32	133
MER51C	MER51C	100.000	640	0	0	1	640	1	640	0.0	1131
MER51C	MER51A	81.308	214	28	5	398	609	415	618	1.66e-51	198
MER51C	MER51A	76.571	175	36	4	127	299	16	187	3.67e-28	120
MER51C	MER51E	72.906	203	33	3	429	609	280	482	2.03e-31	132
MER51D	MER51D	100.000	657	0	0	1	657	1	657	0.0	1164
MER51E	MER51E	100.000	482	0	0	1	482	1	482	0.0	855
MER51E	MER51A	75.706	177	15	2	307	482	469	618	6.86e-36	145
MER52-int	MER52-int	100.000	7091	0	0	1	7091	1	7091	0.0	12651
MER52-int	MER52-int	87.218	133	6	2	1518	1647	1397	1521	1.12e-40	166
MER52-int	MER52-int	87.218	133	6	2	1397	1521	1518	1647	1.12e-40	166
MER52-int	LTR25-int	82.876	911	147	5	3899	4809	2790	3691	0.0	935
MER52-int	LTR25-int	78.447	515	98	7	96	604	118	625	3.20e-117	420
MER52-int	LTR25-int	66.156	1176	297	24	1546	2665	1664	2794	4.45e-90	329
MER52-int	LTR25-int	72.500	320	71	13	1218	1526	1458	1771	1.28e-33	142
MER52-int	MER61-int	77.255	510	97	14	1005	1504	4118	4618	9.18e-99	358
MER52-int	MER61-int	82.684	231	25	3	6872	7090	4989	5216	1.78e-63	242
MER52-int	MER61-int	86.250	80	10	1	1551	1630	4540	4618	2.03e-18	92.4
MER52-int	MER84-int	68.687	297	80	3	3636	3921	2974	3268	1.78e-25	115
MER52-int	PRIMA41-int	66.467	334	110	2	5663	5995	5381	5713	5.81e-19	93.3
MER52-int	PRIMA41-int	70.312	192	57	0	5037	5228	4758	4949	7.08e-18	90.6
MER52-int	LTR46-int	67.391	276	77	4	3639	3903	2637	2910	2.47e-17	88.7
MER52-int	LTR19-int	71.034	145	42	0	6371	6515	4723	4867	5.44e-13	73.4
MER52-int	PABL_B-int	67.249	229	67	5	5656	5879	4683	4908	2.82e-10	64.4
MER52-int	PABL_B-int	85.106	47	7	0	3738	3784	2763	2809	5.10e-07	54.5
MER52-int	MER66-int	78.689	61	12	1	6823	6883	6367	6426	2.17e-05	49.1
MER52-int	MER83B-int	76.562	64	12	1	1579	1642	903	963	7.57e-05	47.3
MER52-int	MER50-int	83.721	43	7	0	6871	6913	6861	6903	7.57e-05	47.3
MER52A	MER52A	100.000	1755	0	0	1	1755	1	1755	0.0	3093
MER52A	MER52A	84.677	124	17	2	975	1097	905	1027	2.58e-35	145
MER52A	MER52A	84.677	124	17	2	905	1027	975	1097	2.58e-35	145
MER52A	MER52D	78.827	921	108	10	885	1755	1240	2123	0.0	867
MER52A	MER52D	82.011	706	99	8	383	1086	692	1371	0.0	737
MER52A	MER52D	87.931	58	7	0	1	58	10	67	1.10e-14	77.9
MER52A	MER52D	84.444	45	7	0	80	124	328	372	1.52e-06	50.9
MER52A	LTR2752	86.111	576	51	6	1208	1755	689	1263	0.0	700
MER52A	LTR2752	83.582	335	28	4	662	971	5	337	8.39e-105	376
MER52A	LTR2752	78.095	315	49	8	1044	1343	269	578	1.25e-64	243
MER52A	MER52C	80.351	285	32	3	914	1196	952	1214	1.73e-75	279
MER52A	MER52C	82.283	254	34	1	644	897	587	829	1.09e-71	267
MER52A	MER52C	74.021	281	34	8	25	297	8	257	3.58e-46	181
MER52A	MER52C	87.368	95	12	0	923	1017	1020	1114	8.42e-29	123
MER52A	LTR27E	71.713	251	50	6	1221	1454	649	895	1.98e-30	129
MER52A	LTR27E	77.326	172	20	8	1077	1232	294	462	3.58e-27	118
MER52A	LTR28C	79.710	138	27	1	1096	1232	406	543	8.42e-29	123
MER52A	LTR28C	75.735	136	33	0	663	798	6	141	9.61e-22	101
MER52A	LTR28	77.941	136	29	1	667	802	10	144	4.36e-26	114
MER52A	LTR28	82.759	58	10	0	839	896	289	346	8.43e-10	60.8
MER52A	LTR27B	74.375	160	35	3	667	824	10	165	2.75e-22	102
MER52A	LTR27	74.286	140	29	1	663	802	8	140	1.17e-20	96.9
MER52A	LTR28B	81.111	90	15	2	666	755	9	96	3.14e-15	79.7
MER52A	LTR1D	81.481	81	12	2	667	747	10	87	1.34e-13	73.4
MER52A	LTR1D	88.095	42	5	0	1161	1202	446	487	1.25e-07	54.5
MER52C	MER52C	100.000	1278	0	0	1	1278	1	1278	0.0	2276
MER52C	MER52C	72.881	177	19	5	952	1114	882	1043	4.70e-24	107
MER52C	MER52C	72.881	177	19	5	882	1043	952	1114	4.70e-24	107
MER52C	MER52D	76.599	641	82	16	587	1214	953	1538	1.34e-138	488
MER52C	MER52D	77.736	265	45	7	336	597	533	786	5.35e-55	210
MER52C	MER52D	78.610	187	25	8	943	1123	1207	1384	9.68e-33	137
MER52C	MER52D	91.304	46	3	1	881	925	1339	1384	1.75e-10	62.6
MER52C	MER52A	80.351	285	32	3	952	1214	914	1196	1.26e-75	279
MER52C	MER52A	82.283	254	34	1	587	829	644	897	7.93e-72	267
MER52C	MER52A	74.021	281	34	8	8	257	25	297	2.60e-46	181
MER52C	MER52A	87.368	95	12	0	1020	1114	923	1017	6.11e-29	123
MER52C	LTR2752	74.046	262	32	4	603	829	3	263	2.60e-46	181
MER52C	LTR2752	77.640	161	20	3	1070	1214	269	429	1.44e-30	130
MER52C	LTR28	73.529	102	27	0	612	713	12	113	5.02e-11	65.3
MER52C	LTR27	77.465	71	16	0	603	673	5	75	7.45e-09	57.2
MER52D	MER52D	100.000	2123	0	0	1	2123	1	2123	0.0	3672
MER52D	MER52A	78.827	921	108	10	1240	2123	885	1755	0.0	867
MER52D	MER52A	82.011	706	99	8	692	1371	383	1086	0.0	737
MER52D	MER52A	81.579	152	25	2	602	751	232	382	2.56e-36	149
MER52D	MER52C	76.205	643	81	15	953	1538	587	1214	2.24e-138	488
MER52D	MER52C	77.736	265	45	7	533	786	336	597	8.94e-55	210
MER52D	MER52C	78.610	187	25	8	1207	1384	943	1123	1.62e-32	137
MER52D	MER52C	91.304	46	3	1	1339	1384	881	925	2.93e-10	62.6
MER52D	LTR2752	70.531	621	90	9	1550	2123	689	1263	5.27e-102	368
MER52D	LTR2752	74.906	267	29	5	974	1204	8	272	5.64e-51	197
MER52D	LTR2752	81.313	198	28	3	1386	1574	269	466	8.37e-49	191
MER52D	LTR1D	89.189	37	4	0	1503	1539	446	482	5.29e-07	51.8
MER57-int	MER57-int	100.000	7537	0	0	1	7537	1	7537	0.0	13401
MER57-int	MER41-int	89.435	2300	177	18	918	3166	275	2559	0.0	3071
MER57-int	MER41-int	88.355	1812	140	27	3247	5020	2558	4336	0.0	2290
MER57-int	MER41-int	93.684	95	4	1	836	930	49	141	1.36e-33	142
MER57-int	MER57A-int	91.991	1723	117	10	5825	7537	4476	6187	0.0	2469
MER57-int	MER57A-int	86.213	1603	142	21	4281	5821	2561	4146	0.0	1882
MER57-int	MER57A-int	89.419	860	71	10	1	842	1	858	0.0	1133
MER57-int	MER51-int	81.542	1712	255	27	3823	5486	4304	6002	0.0	1721
MER57-int	MER51-int	82.725	1424	183	13	5920	7321	6105	7487	0.0	1538
MER57-int	MER51-int	80.547	329	49	4	1625	1940	3150	3476	7.03e-88	323
MER57-int	MER51-int	77.454	377	51	10	3477	3826	3592	3961	1.55e-83	308
MER57-int	MER51-int	83.333	60	6	1	5814	5869	6042	6101	3.00e-10	65.3
MER57-int	MER83B-int	76.326	1263	157	23	3499	4631	2298	3548	0.0	976
MER57-int	MER83B-int	78.585	523	96	12	2108	2619	1670	2187	5.05e-115	413
MER57-int	LTR25-int	76.342	1192	175	28	3310	4482	4073	5176	0.0	880
MER57-int	LTR25-int	80.879	455	70	7	4567	5021	5163	5600	3.40e-117	420
MER57-int	LTR25-int	82.410	307	43	4	2597	2903	3773	4068	1.27e-84	311
MER57-int	MER61-int	75.917	1009	155	18	3324	4312	1296	2236	0.0	760
MER57-int	MER61-int	81.056	549	61	10	2222	2767	705	1213	3.40e-155	546
MER57-int	MER61-int	83.188	458	53	7	4567	5021	2226	2662	1.19e-135	480
MER57-int	MER61-int	80.833	120	20	1	1732	1851	500	616	2.30e-24	112
MER57-int	MER61-int	91.045	67	6	0	2837	2903	1213	1279	5.07e-20	96.9
MER57-int	MER50-int	81.806	742	100	12	3700	4429	3978	4696	0.0	719
MER57-int	PABL_A-int	81.132	742	83	13	3690	4426	2606	3295	0.0	708
MER57-int	PABL_A-int	85.795	176	16	5	3652	3826	2232	2399	8.57e-49	192
MER57-int	LOR1-int	75.515	825	126	18	4244	5021	4130	4925	2.98e-162	569
MER57-int	LTR49-int	71.693	1081	181	38	4282	5285	3712	4744	9.11e-150	528
MER57-int	LTR19-int	78.818	609	79	11	3823	4426	2644	3207	4.72e-147	519
MER57-int	LTR19-int	81.759	307	43	5	2597	2903	1416	1709	2.80e-80	297
MER57-int	LTR39-int	67.671	996	195	30	4096	4985	5346	6320	3.89e-91	333
MER57-int	MER4-int	74.476	525	102	13	4529	5041	4534	5038	4.73e-90	330
MER57-int	MER101-int	70.276	471	89	17	4579	5012	3368	3824	8.57e-49	193
MER57-int	LTR54B	87.218	133	11	3	7148	7278	3	131	1.77e-38	158
MER57-int	LTR54	89.691	97	10	0	7148	7244	3	99	7.04e-31	132
MER57-int	PRIMA41-int	84.545	110	15	1	918	1027	281	388	4.45e-27	121
MER57-int	PRIMA41-int	85.714	98	11	2	836	930	50	147	2.81e-23	108
MER57A1	MER57A1	100.000	432	0	0	1	432	1	432	0.0	780
MER57A1	MER57B2	86.207	261	36	0	172	432	143	403	2.43e-85	309
MER57A1	MER57B1	86.777	242	28	3	192	432	163	401	9.67e-78	284
MER57A1	MER57C1	72.900	369	71	10	67	432	43	385	3.85e-51	196
MER57A1	MER57C2	67.830	401	71	7	65	432	59	434	2.28e-41	164
MER57A1	MER57D	68.548	372	88	9	64	432	66	411	4.70e-31	130
MER57A-int	MER57A-int	100.000	6187	0	0	1	6187	1	6187	0.0	11136
MER57A-int	MER57-int	91.991	1723	117	10	4476	6187	5825	7537	0.0	2469
MER57A-int	MER57-int	86.213	1603	142	21	2561	4146	4281	5821	0.0	1882
MER57A-int	MER57-int	89.419	860	71	10	1	858	1	842	0.0	1133
MER57A-int	MER51-int	80.519	1427	199	24	4575	5970	6109	7487	0.0	1352
MER57A-int	MER51-int	75.156	1280	229	27	2561	3804	4776	6002	0.0	907
MER57A-int	LTR49-int	76.571	1353	185	43	2300	3603	3475	4744	0.0	952
MER57A-int	LTR49-int	67.600	250	32	4	1650	1899	3247	3447	4.44e-26	116
MER57A-int	LOR1-int	78.901	801	100	21	2562	3340	4169	4922	0.0	652
MER57A-int	LTR39-int	76.333	769	137	23	2561	3307	5575	6320	8.53e-143	504
MER57A-int	MER41-int	73.082	795	125	23	2561	3340	3614	4334	4.72e-127	452
MER57A-int	MER4-int	77.883	529	83	13	2822	3340	4511	5015	1.45e-114	411
MER57A-int	MER61-int	77.609	460	64	12	2884	3335	2226	2654	3.40e-97	353
MER57A-int	LTR23-int	68.075	1065	175	44	2562	3548	2558	3535	7.50e-93	339
MER57A-int	LTR23-int	79.336	271	41	6	2175	2437	1925	2188	4.15e-58	224
MER57A-int	LTR23-int	64.677	603	126	19	971	1548	851	1391	1.04e-27	123
MER57A-int	LTR23-int	82.857	70	5	2	2036	2100	1854	1921	5.78e-12	70.7
MER57A-int	MER101-int	76.119	469	77	12	2892	3334	3365	3824	2.01e-87	321
MER57A-int	LTR25-int	75.439	456	82	10	2884	3335	5163	5592	5.40e-82	303
MER57A-int	MER31-int	67.497	803	131	28	2903	3603	2664	3438	3.19e-72	270
MER57A-int	MER83B-int	76.410	390	64	11	2560	2938	3167	3539	1.11e-71	268
MER57A-int	MER34B-int	66.881	776	125	27	2888	3585	2979	3700	5.40e-63	239
MER57A-int	LTR54B	88.806	134	8	4	5798	5928	3	132	3.41e-40	163
MER57A-int	LTR54	91.753	97	7	1	5798	5893	3	99	4.74e-32	136
MER57A-int	MER34C_	91.935	62	5	0	1100	1161	155	216	1.77e-18	92.4
MER57A-int	MER34C	91.935	62	5	0	1100	1161	119	180	1.77e-18	92.4
MER57A-int	MER65-int	80.000	85	14	1	1376	1457	1096	1180	9.17e-16	83.3
MER57A-int	MER4B-int	87.719	57	2	1	2025	2076	2832	2888	1.66e-12	72.5
MER57A-int	MER89-int	76.712	73	17	0	5281	5353	6316	6388	3.65e-08	57.2
MER57B2	MER57B2	100.000	403	0	0	1	403	1	403	0.0	728
MER57B2	MER57B1	92.308	403	29	1	1	403	1	401	1.97e-168	586
MER57B2	MER57A1	86.207	261	36	0	143	403	172	432	2.26e-85	309
MER57B2	MER57C1	71.891	402	49	9	42	403	8	385	1.43e-62	233
MER57B2	MER57D	76.296	270	41	4	134	403	165	411	8.42e-53	202
MER57B2	MER57C2	77.406	239	31	3	165	403	219	434	3.58e-51	196
MER57B2	MER57E2	79.798	99	16	3	306	403	307	402	6.93e-16	79.7
MER61-int	MER61-int	100.000	5217	0	0	1	5217	1	5217	0.0	9237
MER61-int	LTR25-int	86.080	1796	187	24	2214	3993	5151	6899	0.0	2091
